30/06/2021,Wednesday,18,427,5,0,0,83,7,344,8,8,25,199,46,10564,50,9463,72,810,63,218,67,73,51,185,59,0,63,264,0,0,7,0,0,0,0,0,20,75,0,0,41,7,0,0,2,0,0,1,8,5,136,17,5,5,15,0,0,4,0,58,168,33,8,20,5,0,0,0,0,75,448,66,12,3,11,0,0,0,0,34,1241,170,36,23,49,0,0,0,0,27,2307,317,61,17,71,0,0,0,0,0,2387,125,53,5,27,0,0,0,0,0,1511,49,36,0,5,0,0,0,0,0,772,13,7,0,0,0,0,0,0,0,289,13,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2021,Wednesday,19,228,9,16,10,70,7,142,8,26,34,206,50,10064,47,9387,66,563,62,92,59,22,48,171,55,8,58,100,5,0,6,4,0,1,1,8,10,39,0,0,50,0,0,0,10,0,0,1,0,0,114,13,6,1,3,0,2,2,16,45,244,13,14,2,10,0,0,0,0,57,706,73,1,8,17,0,0,0,2,71,2098,169,14,6,55,0,0,0,3,27,2509,140,38,4,57,0,0,0,0,6,1877,97,14,0,15,0,0,0,0,0,1095,29,5,0,3,0,0,0,0,0,502,20,0,0,0,0,0,0,0,0,154,4,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2021,Wednesday,20,141,5,0,0,35,6,106,9,23,45,143,44,4628,50,4329,69,231,62,21,76,47,40,115,57,0,34,86,4,0,7,0,0,0,0,0,0,11,0,11,29,7,0,8,0,0,0,2,1,0,126,14,0,10,2,0,1,1,0,33,97,16,0,7,4,0,0,5,7,54,192,20,1,5,15,0,0,1,4,33,614,41,3,10,47,0,0,0,7,12,1165,49,0,2,47,0,0,0,0,0,995,45,9,5,0,0,0,0,0,0,721,15,4,0,0,0,0,0,0,0,268,15,4,0,0,0,0,0,0,0,95,9,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2021,Wednesday,21,270,6,7,5,81,5,182,9,6,35,25,38,2740,42,2650,58,53,57,3,48,34,45,69,50,7,81,164,0,3,21,0,0,0,0,0,0,3,0,0,23,0,0,0,0,0,0,0,1,0,48,0,0,1,0,0,0,1,4,12,117,6,0,8,4,0,0,6,1,7,440,8,2,16,33,0,0,8,0,1,801,23,1,9,25,0,0,0,0,1,763,4,0,0,7,0,0,0,0,1,302,9,0,0,0,0,0,0,0,0,110,3,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2021,Wednesday,22,333,6,13,5,62,5,258,7,0,0,0,0,1762,46,1715,61,13,57,13,64,21,50,51,54,13,62,241,0,0,8,0,0,0,0,0,0,3,0,0,26,0,0,0,0,0,0,0,0,0,18,0,0,0,1,0,0,2,0,0,82,1,0,6,0,0,0,8,0,0,215,3,0,5,9,0,0,4,0,0,434,1,4,4,35,0,0,0,0,0,525,8,6,6,6,0,0,0,0,0,280,0,3,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2021,Wednesday,23,51,4,0,0,11,6,40,6,0,0,0,0,158,32,148,56,4,55,0,0,6,50,0,0,0,10,39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,50,0,0,3,0,0,0,0,0,0,27,4,0,3,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/2021,Thursday,5,9,3,0,0,1,5,8,5,1,25,2,30,28,21,25,33,2,35,0,0,1,35,8,46,0,1,8,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,7,1,0,0,0,0,0,0,0,1,8,0,0,1,5,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/2021,Thursday,6,57,8,0,0,16,9,41,15,15,33,5,45,172,43,153,57,13,58,2,50,4,48,17,46,0,13,21,0,0,2,0,0,0,0,0,1,3,1,0,5,0,0,0,0,0,1,14,3,1,5,0,0,0,1,0,1,0,9,0,12,1,1,1,4,0,0,3,2,2,23,3,0,1,5,0,0,0,0,2,32,4,0,2,6,0,0,0,0,0,40,3,1,0,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/2021,Thursday,7,125,4,0,0,19,6,106,7,52,32,9,42,517,52,459,70,42,68,6,62,10,62,32,52,0,18,92,0,0,1,0,0,1,0,0,1,12,0,1,2,0,0,0,0,0,0,2,18,0,8,1,0,0,2,0,0,0,34,1,9,1,0,0,3,0,0,0,0,6,25,1,1,1,3,0,0,0,0,1,46,10,1,1,19,0,0,0,0,0,125,8,3,3,5,0,0,0,0,0,127,15,1,3,0,0,0,0,0,0,77,3,0,0,0,0,0,0,0,0,32,3,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/2021,Thursday,8,153,14,1,25,33,7,119,10,53,32,34,54,3632,52,3156,71,334,67,53,67,89,58,93,52,0,27,65,0,0,0,0,0,0,1,0,5,46,1,0,33,7,0,1,1,1,1,8,28,0,82,0,0,6,6,0,0,0,17,2,25,4,0,3,6,0,0,0,1,12,91,35,5,10,22,0,0,0,6,7,306,43,1,32,27,0,0,0,0,13,763,85,34,20,29,0,0,0,0,0,1062,99,9,10,1,0,0,0,0,0,629,52,1,6,0,0,0,0,0,0,118,9,2,1,0,0,0,0,0,0,30,0,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/2021,Thursday,9,161,5,10,5,58,6,93,5,81,32,48,58,5826,54,5046,76,547,71,117,69,116,53,146,59,10,52,93,0,0,4,0,0,10,0,0,6,0,12,2,6,4,0,1,0,0,0,0,13,0,81,25,0,5,11,0,0,0,50,4,73,17,4,12,8,0,0,0,4,3,98,23,5,9,6,0,0,0,1,14,330,36,16,19,33,0,0,0,1,19,944,105,43,41,56,0,0,0,0,6,1552,170,27,18,32,0,0,0,0,0,1208,121,14,1,0,0,0,0,0,0,557,35,8,0,0,0,0,0,0,0,140,11,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/2021,Thursday,10,69,6,0,0,16,10,53,9,16,40,64,45,4654,55,4052,75,440,68,73,70,89,61,112,60,0,12,33,0,0,4,0,0,0,0,0,0,20,0,8,21,8,2,0,0,0,4,0,4,0,94,12,0,0,4,0,0,0,8,8,41,8,3,9,4,0,0,0,0,22,75,20,0,8,3,0,0,0,0,18,247,50,6,23,41,0,0,0,4,8,803,98,23,29,43,0,0,0,0,0,1210,164,27,14,13,0,0,0,0,0,1036,56,4,6,4,0,0,0,0,0,425,24,8,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/2021,Thursday,11,103,4,0,0,12,5,91,6,20,21,92,44,4249,56,3561,77,438,69,132,72,118,63,76,58,0,12,79,4,4,0,0,0,0,0,0,0,12,4,0,6,0,0,0,4,0,0,0,8,4,57,14,0,6,0,0,0,0,4,16,60,16,0,4,4,0,0,0,0,44,38,13,0,8,0,0,0,0,0,16,194,63,21,16,32,0,0,0,0,8,616,105,49,54,28,0,0,0,0,0,1046,114,33,18,8,0,0,0,0,0,866,80,17,12,0,0,0,0,0,0,461,25,5,0,0,0,0,0,0,0,162,8,3,0,0,0,0,0,0,0,43,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/2021,Thursday,12,73,5,0,0,24,9,49,7,31,37,124,64,6275,54,5399,77,526,67,182,64,168,62,104,54,0,19,39,1,0,5,0,0,0,0,0,0,10,0,0,10,14,0,0,5,0,5,0,5,0,47,25,14,9,4,0,0,0,10,17,84,9,15,5,12,0,0,0,15,8,118,15,10,9,10,0,0,0,0,24,409,70,14,51,31,0,0,0,0,30,1082,143,45,46,32,0,0,0,0,25,1406,153,50,29,10,0,0,0,0,15,1182,62,34,14,0,0,0,0,0,0,630,31,0,5,0,0,0,0,0,5,285,4,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/2021,Thursday,13,135,7,5,5,50,8,80,9,10,30,270,57,7187,57,6468,79,432,72,158,75,129,62,95,63,5,35,51,0,0,0,0,0,0,0,0,15,29,0,0,21,5,0,1,0,0,0,0,5,0,66,5,0,14,0,0,0,0,5,18,66,10,0,1,5,0,0,0,0,59,67,10,0,10,0,0,0,0,0,77,365,27,7,26,24,0,0,0,0,91,1104,159,50,44,43,0,0,0,0,15,1646,89,69,13,23,0,0,0,0,9,1703,75,12,9,0,0,0,0,0,1,828,42,10,6,0,0,0,0,0,0,393,10,10,5,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/2021,Thursday,14,95,6,10,5,25,5,60,8,15,38,320,51,6594,55,5791,79,452,72,169,70,182,54,90,65,10,25,45,0,0,5,0,0,5,0,0,0,15,0,0,15,5,0,4,0,0,0,0,0,11,116,6,5,15,1,0,0,0,10,44,138,2,0,14,4,0,0,0,5,105,60,23,10,37,0,0,0,0,0,80,320,59,16,42,20,0,0,0,0,70,854,118,40,26,35,0,0,0,0,10,1421,90,63,14,25,0,0,0,0,0,1406,83,20,20,0,0,0,0,0,0,897,33,15,5,5,0,0,0,0,0,429,31,0,0,0,0,0,0,0,0,118,2,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/2021,Thursday,15,171,6,5,5,65,7,101,7,10,60,220,53,6930,56,6146,76,481,72,129,76,174,56,134,57,5,55,86,0,0,0,0,0,0,0,0,10,10,0,0,30,10,0,5,5,0,0,5,0,0,107,15,5,6,10,0,0,0,0,26,108,10,0,34,0,0,0,0,0,80,169,26,0,14,15,0,0,0,5,54,513,54,5,48,33,0,0,0,5,35,1209,68,28,37,44,0,0,0,0,20,1534,137,51,5,27,0,0,0,0,5,1325,81,29,20,0,0,0,0,0,0,584,55,1,0,0,0,0,0,0,0,341,20,5,5,0,0,0,0,0,0,169,5,1,0,0,0,0,0,0,0,52,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/2021,Thursday,16,193,5,0,0,77,7,116,7,15,31,104,57,7566,53,6651,75,558,65,198,64,159,60,109,58,0,62,92,0,0,5,0,0,0,5,0,15,24,1,8,75,24,0,4,0,0,0,0,9,6,199,21,11,5,4,0,0,0,0,5,192,21,19,6,5,0,0,0,5,15,149,36,15,19,0,0,0,0,0,15,456,63,26,45,41,0,0,0,0,25,1024,125,42,37,30,0,0,0,0,20,1669,155,35,33,24,0,0,0,0,10,1650,82,40,6,0,0,0,0,0,0,867,16,10,4,0,0,0,0,0,0,271,15,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/2021,Thursday,17,306,6,1,5,91,6,214,7,70,23,196,46,8235,55,7406,76,546,69,148,67,135,63,107,65,1,86,172,21,6,1,5,3,0,0,0,5,42,9,5,32,5,0,0,4,0,0,0,15,5,138,22,1,3,6,0,0,0,20,35,166,15,14,13,1,0,0,0,1,66,155,9,9,15,0,0,0,0,4,59,573,112,32,20,5,0,0,0,0,15,1291,95,24,35,44,0,0,0,0,5,1930,110,27,27,42,0,0,0,0,0,1675,110,13,13,5,0,0,0,0,0,939,52,15,9,0,0,0,0,0,0,353,10,10,0,0,0,0,0,0,0,132,1,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/2021,Thursday,18,271,7,6,5,36,7,229,8,41,32,145,46,7494,56,6854,75,488,67,90,76,62,64,117,60,6,30,169,5,3,7,0,0,1,0,0,6,55,0,1,46,9,0,0,2,0,0,5,8,8,95,11,0,1,12,0,0,0,18,17,120,29,0,8,2,0,0,0,10,63,164,15,0,4,8,0,0,0,0,40,638,65,8,15,13,0,0,0,0,12,1466,141,33,9,55,0,0,0,0,1,1749,119,19,13,20,0,0,0,0,0,1363,70,9,2,5,0,0,0,0,0,720,16,13,5,0,0,0,0,0,0,346,5,5,4,0,0,0,0,0,0,100,5,3,0,0,0,0,0,0,0,32,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/2021,Thursday,19,349,6,5,5,77,5,267,7,42,45,190,55,7571,53,6997,71,450,65,67,65,57,63,109,67,5,74,215,0,0,5,0,0,0,0,0,3,48,0,0,28,9,0,0,5,0,0,4,0,4,116,3,0,3,1,0,0,0,19,19,219,27,1,5,1,0,0,0,10,62,374,36,4,4,0,0,0,0,5,56,883,97,12,6,18,0,0,0,8,20,1663,111,33,17,36,0,0,0,0,14,1562,90,12,15,39,0,0,0,0,5,1219,45,5,7,4,0,0,0,0,1,595,11,0,0,0,0,0,0,0,9,210,15,0,0,5,0,0,0,0,0,101,2,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/2021,Thursday,20,196,8,5,5,80,11,111,9,28,39,247,47,6637,51,6277,71,280,64,41,64,39,57,152,55,5,57,86,0,5,0,0,0,0,0,0,13,9,0,0,19,7,0,0,8,0,1,8,5,7,71,8,0,0,8,0,4,8,18,30,145,8,5,0,8,0,5,0,0,129,284,27,5,14,11,0,0,0,0,42,913,42,10,4,63,0,0,0,5,29,1603,77,1,21,31,0,0,0,0,5,1603,62,15,0,23,0,0,0,0,0,878,42,0,0,0,0,0,0,0,0,443,7,5,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/2021,Thursday,21,250,6,15,5,59,5,176,9,2,10,1,5,3701,36,3325,45,71,51,11,45,294,40,286,43,15,59,143,1,1,67,0,0,0,0,0,0,12,1,0,42,0,0,0,4,0,0,1,0,0,194,0,0,34,12,0,0,16,0,0,702,12,0,122,94,0,0,4,0,0,1173,20,11,98,121,0,0,0,0,0,781,24,0,30,45,0,0,0,0,0,288,12,0,7,2,0,0,0,0,0,52,3,0,2,8,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/2021,Thursday,22,262,5,0,0,113,7,149,7,2,5,13,37,2400,35,2215,49,47,44,9,43,129,39,97,42,0,109,131,2,2,46,0,1,0,3,0,0,11,0,1,60,0,0,1,1,0,0,2,0,0,108,5,0,19,2,0,0,2,0,1,283,16,3,57,27,0,0,2,0,8,603,10,0,30,47,0,4,0,0,0,629,10,5,22,16,0,0,1,0,1,389,6,0,0,1,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/2021,Thursday,23,83,4,0,0,41,5,42,6,0,0,0,0,237,22,232,53,5,55,0,0,0,0,15,43,0,41,37,0,0,11,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,69,0,0,0,12,0,0,0,0,0,69,5,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/07/2021,Friday,5,27,8,0,0,3,5,24,20,6,35,6,50,139,33,124,51,3,55,0,0,12,60,21,54,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,6,6,0,12,0,0,0,0,0,0,3,0,3,23,0,0,3,6,0,0,0,0,3,37,3,0,3,12,0,0,0,0,0,26,0,0,3,3,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/07/2021,Friday,6,142,5,0,0,15,5,127,11,40,34,31,44,523,45,456,62,52,53,9,48,6,60,50,54,0,15,97,0,0,3,0,0,0,0,0,0,3,0,0,16,3,0,0,0,0,0,14,15,5,20,0,3,0,0,0,0,13,16,11,21,12,0,0,6,0,0,0,9,3,31,9,0,0,12,0,0,0,0,6,78,7,3,3,17,0,0,0,0,6,113,15,3,3,13,0,0,0,0,0,102,0,0,0,2,0,0,0,0,0,58,6,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/07/2021,Friday,7,315,4,0,0,45,5,270,7,102,28,23,50,1470,52,1245,74,157,66,21,63,47,57,107,56,0,44,226,0,0,0,0,0,0,0,0,1,32,9,0,3,1,0,3,0,0,0,8,53,0,14,8,0,6,4,0,0,4,37,3,31,10,0,0,8,0,0,0,3,10,38,5,3,4,15,0,0,0,0,8,116,27,6,13,46,0,0,0,0,0,271,38,6,6,22,0,0,0,0,2,312,41,5,11,9,0,0,0,0,0,294,13,1,1,0,0,0,0,0,0,111,8,0,3,3,0,0,0,0,0,42,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/07/2021,Friday,8,218,9,3,15,58,5,157,8,120,36,56,58,4026,52,3475,72,363,68,80,64,108,54,125,58,0,57,118,1,0,0,0,0,0,0,3,1,34,5,0,16,7,0,3,1,0,0,5,24,0,83,11,1,8,0,0,0,0,45,1,30,3,3,10,4,0,0,0,42,14,103,19,6,13,15,0,0,0,3,20,386,44,21,35,56,0,0,0,0,12,855,100,29,20,38,0,0,0,0,5,1069,110,8,15,10,0,0,0,0,4,564,48,5,4,1,0,0,0,0,0,246,12,7,0,0,0,0,0,0,0,84,6,0,0,0,0,0,0,0,0,25,3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/07/2021,Friday,9,159,6,2,5,57,6,100,6,39,33,44,63,5688,57,4878,75,556,68,87,75,167,64,120,63,2,54,91,0,0,2,0,0,1,0,0,3,6,4,0,6,4,0,0,0,0,0,3,8,0,52,10,0,4,3,0,0,0,19,0,58,19,0,0,1,0,0,0,8,7,86,17,0,17,4,0,0,0,0,7,441,86,17,39,32,0,0,0,0,17,982,148,20,44,58,0,0,0,0,13,1450,153,15,40,19,0,0,0,0,0,1098,91,24,22,3,0,0,0,0,0,534,28,5,0,0,0,0,0,0,0,124,0,6,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/07/2021,Friday,10,125,6,2,5,45,8,78,6,45,37,103,55,4924,54,4183,75,469,70,73,70,199,56,117,64,2,33,70,0,0,0,3,0,5,1,0,12,8,1,0,19,5,0,1,1,0,0,0,12,2,103,9,1,6,0,0,0,0,22,0,60,5,6,13,0,0,0,0,3,36,82,25,1,40,4,0,0,0,3,29,327,32,10,59,25,0,0,0,4,30,756,136,17,35,57,0,0,0,0,4,1276,136,16,21,24,0,0,0,0,2,970,69,14,12,5,0,0,0,0,0,360,41,4,7,0,0,0,0,0,0,154,6,4,0,0,0,0,0,0,0,60,2,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/07/2021,Friday,11,67,4,0,0,20,5,47,7,4,38,59,44,3552,54,2915,77,389,69,89,69,159,56,65,61,0,20,37,0,1,0,0,0,3,0,0,0,10,0,5,2,6,0,6,0,0,0,0,0,0,37,13,1,5,2,0,0,0,3,12,41,9,0,12,2,0,0,0,1,19,63,13,10,20,7,0,0,0,0,16,175,55,8,42,12,0,0,0,0,6,561,104,30,37,31,0,0,0,0,0,797,104,27,23,10,0,0,0,0,0,711,39,5,8,1,0,0,0,0,0,364,35,5,1,0,0,0,0,0,0,124,5,0,2,0,0,0,0,0,0,36,4,3,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
