dia,mes,año,hora,dia_semana,interseccion,tipo_accidente,causa_accidente,lesionados,fallecidos,num_resp,num_afect
13,4,2018,11,Viernes,Rio Grijalva con Rio Amazonas,Choque de Crucero,No respeto alto,0,0,1,1
11,4,2017,11,Martes,Rio Grijalva con Rio Amazonas,Choque Lateral,Invadir carril,0,0,1,1
4,12,2018,12,Martes,Rio Grijalva con Rio Amazonas,Choque de Crucero,No respeto alto,0,0,1,1
22,12,2016,13,Jueves,Rio Grijalva con Rio Amazonas,Choque Diverso,Otros,0,0,1,1
21,4,2016,13,Jueves,Rio Grijalva con Rio Amazonas,Choque Diverso,Otros,0,0,1,1
27,9,2017,13,Miércoles,Rio Grijalva con Rio Amazonas,Choque Diverso,Distracción,0,0,1,1
13,10,2017,13,Viernes,Rio Grijalva con Rio Amazonas,Choque de Reversa,Otros,0,0,1,1
19,2,2018,13,Lunes,Rio Grijalva con Rio Amazonas,Choque de Crucero,No respeto alto,0,0,1,1
24,4,2017,15,Lunes,Rio Grijalva con Rio Amazonas,Alcance,No guardo distancia,0,0,1,1
10,5,2017,15,Miércoles,Rio Grijalva con Rio Amazonas,Choque de Crucero,No respeto alto,0,0,1,1
3,5,2019,16,Viernes,Rio Grijalva con Rio Amazonas,Choque de Crucero,No respeto alto,0,0,1,1
22,1,2016,16,Viernes,Rio Grijalva con Rio Amazonas,Alcance,No guardo distancia,0,0,1,1
17,8,2018,17,Viernes,Rio Grijalva con Rio Amazonas,Choque de Crucero,Distracción,0,0,1,1
20,3,2018,18,Martes,Rio Grijalva con Rio Amazonas,Choque de Crucero,No respeto alto,0,0,1,1
29,12,2016,18,Jueves,Rio Grijalva con Rio Amazonas,Choque de Crucero,No respeto alto,0,0,1,1
25,9,2017,19,Lunes,Rio Grijalva con Rio Amazonas,Choque de Crucero,No respeto alto,0,0,1,1
20,2,2015,19,Viernes,Rio Grijalva con Rio Amazonas,Estrellamiento,Distracción,0,0,1,1
4,9,2020,18,Viernes,Rio Grijalva con Rio Amazonas,Choque Diverso,Distracción,0,0,1,1
15,9,2015,5,Martes,Rio Grijalva con Rio Danubio,Estrellamiento,Otros,0,0,1,1
4,1,2019,9,Viernes,Rio Grijalva con Rio Danubio,Choque de Crucero,No respeto alto,0,0,1,1
6,11,2019,11,Miércoles,Rio Grijalva con Rio Danubio,Estrellamiento,Otros,0,0,1,1
25,9,2019,14,Miércoles,Rio Grijalva con Rio Danubio,Choque Lateral,Invadir carril,0,0,1,1
19,2,2015,18,Jueves,Rio Grijalva con Rio Danubio,Choque Lateral,Invadir carril,0,0,1,1
6,3,2020,16,Viernes,Rio Grijalva con Rio Danubio,Choque de Crucero,Viro indevidamente,0,0,1,2
19,4,2015,0,Domingo,Rio Grijalva con Rio De La Plata,Estrellamiento,NA,0,0,1,0
13,3,2016,2,Domingo,Rio Grijalva con Rio De La Plata,Estrellamiento,Otros,0,0,1,1
21,9,2018,7,Viernes,Rio Grijalva con Rio De La Plata,Estrellamiento,Otros,0,0,1,0
21,1,2015,7,Miércoles,Rio Grijalva con Rio De La Plata,Choque Lateral,Invadir carril,0,0,1,1
25,5,2018,11,Viernes,Rio Grijalva con Rio De La Plata,Alcance,No guardo distancia,0,0,1,1
30,6,2018,12,Sábado,Rio Grijalva con Rio De La Plata,Estrellamiento,Viro indevidamente,0,0,1,1
7,4,2017,13,Viernes,Rio Grijalva con Rio De La Plata,Alcance,No guardo distancia,0,0,1,1
13,3,2019,13,Miércoles,Rio Grijalva con Rio De La Plata,Choque de Reversa,Distracción,0,0,1,1
1,11,2018,14,Jueves,Rio Grijalva con Rio De La Plata,Choque Lateral,Invadir carril,0,0,1,1
17,10,2016,14,Lunes,Rio Grijalva con Rio De La Plata,Alcance,No guardo distancia,0,0,1,1
7,3,2018,14,Miércoles,Rio Grijalva con Rio De La Plata,Estrellamiento,Otros,0,0,1,0
26,7,2016,15,Martes,Rio Grijalva con Rio De La Plata,Choque Lateral,Invadir carril,0,0,1,1
15,1,2016,15,Viernes,Rio Grijalva con Rio De La Plata,Choque de Crucero,Otros,0,0,1,1
5,12,2017,15,Martes,Rio Grijalva con Rio De La Plata,Choque de Crucero,Invadir carril,0,0,1,1
3,11,2015,16,Martes,Rio Grijalva con Rio De La Plata,Choque Lateral,Invadir carril,0,0,1,1
29,5,2015,16,Viernes,Rio Grijalva con Rio De La Plata,Alcance,No guardo distancia,0,0,1,1
4,4,2019,16,Jueves,Rio Grijalva con Rio De La Plata,Choque Lateral,Invadir carril,0,0,1,1
27,4,2018,16,Viernes,Rio Grijalva con Rio De La Plata,Alcance,No guardo distancia,0,0,1,1
7,10,2015,18,Miércoles,Rio Grijalva con Rio De La Plata,Choque Lateral,Invadir carril,0,0,1,1
22,9,2017,20,Viernes,Rio Grijalva con Rio De La Plata,Alcance,No guardo distancia,0,0,1,1
4,7,2020,16,Sábado,Rio Grijalva con Rio De La Plata,Choque Lateral,Invadir carril,0,0,1,1
13,2,2020,17,Jueves,Rio Grijalva con Rio De La Plata,Alcance,No guardo distancia,0,0,1,1
22,1,2020,19,Miércoles,Rio Grijalva con Rio De La Plata,Choque Lateral,Invadir carril,0,0,1,1
15,10,2020,20,Jueves,Rio Grijalva con Rio De La Plata,Estrellamiento,Distracción,0,0,1,1
8,3,2019,12,Viernes,Rio Grijalva con Rio Grijalva,Choque de Crucero,No respeto alto,0,0,0,2
29,11,2016,14,Martes,Rio Grijalva con Rio Grijalva,Choque de Reversa,Otros,0,0,0,1
25,1,2019,17,Viernes,Rio Grijalva con Rio Grijalva,Choque Diverso,Otros,0,0,0,1
4,10,2020,1,Domingo,Rio Grijalva con Rio Grijalva,Choque Diverso,Otros,0,0,0,1
28,9,2018,2,Viernes,Rio Grijalva con Rio Guadalquivir,Estrellamiento,Distracción,0,0,1,0
29,10,2016,13,Sábado,Rio Grijalva con Rio Guadalquivir,Choque de Crucero,No respeto alto,0,0,1,1
24,2,2017,15,Viernes,Rio Grijalva con Rio Guadalquivir,Choque de Crucero,No respeto alto,0,0,1,1
19,11,2016,23,Sábado,Rio Grijalva con Rio Guadalquivir,Choque Lateral,Invadir carril,0,0,1,1
2,10,2020,9,Viernes,Rio Grijalva con Rio Guadalquivir,Choque Diverso,Distracción,0,0,1,1
15,3,2016,11,Martes,Rio Missouri con Rio Grijalva,Choque de Crucero,No respeto alto,0,0,1,1
22,9,2018,13,Sábado,Rio Missouri con Rio Grijalva,Choque de Crucero,No respeto alto,0,0,1,1
20,1,2020,16,Lunes,Rio Grijalva con Rio Sena,Estrellamiento,Distracción,0,0,1,2
23,9,2020,18,Miércoles,Rio Grijalva con Rio Sena,Choque Lateral,Invadir carril,0,0,1,1
11,3,2016,16,Viernes,Rio Grijalva con Rio Volga,Alcance,No guardo distancia,0,0,1,1
19,7,2017,18,Miércoles,Rio Grijalva con Rio Volga,Choque de Crucero,Otros,0,0,1,1
15,8,2020,2,Sábado,Rio Grijalva con Rio Volga,Estrellamiento,Viro indevidamente,0,0,1,0
22,4,2015,9,Miércoles,Rio Guadalquivir con Olivos,Choque de Crucero,No respeto alto,0,0,1,1
25,3,2019,12,Lunes,Rio Guadalquivir con Olivos,Choque de Crucero,No respeto alto,0,0,1,1
16,11,2019,14,Sábado,Rio Guadalquivir con Olivos,Choque de Crucero,Distracción,0,0,1,1
18,7,2018,15,Miércoles,Rio Guadalquivir con Olivos,Choque de Crucero,No respeto alto,0,0,1,1
12,7,2017,17,Miércoles,Rio Guadalquivir con Olivos,Choque de Crucero,No respeto alto,0,0,1,1
19,6,2017,20,Lunes,Rio Guadalquivir con Olivos,Alcance,No respeto alto,0,0,1,1
16,10,2020,12,Viernes,Rio Guadalquivir con Olivos,Choque de Crucero,No respeto alto,0,0,1,1
2,10,2020,15,Viernes,Rio Guadalquivir con Olivos,Choque de Crucero,No respeto alto,0,0,1,1
13,6,2020,7,Sábado,Rio Guadalquivir con Rio Amazonas,Alcance,No guardo distancia,0,0,1,1
22,11,2020,0,Domingo,Rio Guadalquivir con Rio Balsas,Choque Lateral,No respeto semáforo,0,0,1,1
8,1,2018,13,Lunes,Rio Guadalquivir con Rio Balsas,Choque de Crucero,Invadir carril,0,0,1,1
18,5,2016,7,Miércoles,Rio Bravo con Rio Guadalquivir,Choque de Crucero,No respeto alto,0,0,1,1
8,8,2018,8,Miércoles,Rio Bravo con Rio Guadalquivir,Choque de Crucero,No respeto alto,0,0,1,1
7,12,2018,9,Viernes,Rio Bravo con Rio Guadalquivir,Choque de Crucero,No respeto alto,0,0,1,1
29,5,2017,9,Lunes,Rio Bravo con Rio Guadalquivir,Alcance,No guardo distancia,0,0,1,1
11,6,2016,9,Sábado,Rio Bravo con Rio Guadalquivir,Choque de Crucero,No respeto alto,0,0,1,1
2,11,2017,11,Jueves,Rio Bravo con Rio Guadalquivir,Choque de Crucero,No respeto alto,0,0,1,1
12,7,2016,13,Martes,Rio Bravo con Rio Guadalquivir,Choque de Crucero,No respeto alto,0,0,1,1
7,12,2017,14,Jueves,Rio Bravo con Rio Guadalquivir,Choque de Crucero,No respeto alto,0,0,1,1
6,12,2017,7,Miércoles,Rio Grijalva con Rio Guadalquivir,Estrellamiento,Otros,0,0,1,1
15,3,2016,14,Martes,Rio Grijalva con Rio Guadalquivir,Choque de Crucero,No respeto alto,0,0,1,1
27,2,2018,16,Martes,Rio Grijalva con Rio Guadalquivir,Choque de Crucero,No respeto alto,0,0,1,1
20,4,2015,19,Lunes,Rio Grijalva con Rio Guadalquivir,Choque de Crucero,No respeto alto,0,0,1,1
31,3,2015,8,Martes,Rio Guadalquivir con Rio Guadalquivir,Choque Diverso,Otros,0,0,0,1
28,5,2018,10,Lunes,Rio Guadalquivir con Rio Guadalquivir,Choque Diverso,Otros,0,0,0,1
27,9,2018,20,Jueves,Rio Guadalquivir con Rio Guadalquivir,Estrellamiento,Distracción,0,0,0,1
20,3,2015,4,Viernes,Rio Guadalquivir con Rio Guayalejo,Estrellamiento,Otros,0,0,1,0
26,2,2018,14,Lunes,Rio Guadalquivir con Rio Guayalejo,Choque de Crucero,No respeto alto,0,0,1,1
24,7,2015,17,Viernes,Rio Guadalquivir con Rio Guayalejo,Choque de Crucero,No respeto alto,1,0,1,1
9,12,2016,17,Viernes,Rio Guadalquivir con Rio Guayalejo,Choque de Crucero,No respeto alto,0,0,1,1
10,6,2019,11,Lunes,Rio Missouri con Rio Guadalquivir,Alcance,No guardo distancia,0,0,1,1
10,1,2017,3,Martes,Rio Rosas con Rio Guadalquivir,Estrellamiento,Estado alcohólico,0,0,1,1
7,7,2015,8,Martes,Rio Rosas con Rio Guadalquivir,Choque de Crucero,No respeto alto,0,0,1,1
26,6,2017,12,Lunes,Rio Rosas con Rio Guadalquivir,Alcance,No guardo distancia,0,0,1,1
2,2,2018,12,Viernes,Rio Rosas con Rio Guadalquivir,Choque Diverso,Otros,0,0,1,1
24,6,2016,13,Viernes,Rio Rosas con Rio Guadalquivir,Choque Diverso,Otros,0,0,1,0
18,11,2015,13,Miércoles,Rio Rosas con Rio Guadalquivir,Estrellamiento,Distracción,0,0,1,1
19,1,2015,13,Lunes,Rio Rosas con Rio Guadalquivir,Estrellamiento,Viro indevidamente,0,0,1,1
20,7,2016,16,Miércoles,Rio Rosas con Rio Guadalquivir,Choque de Crucero,No respeto alto,0,0,1,1
28,9,2015,17,Lunes,Rio Rosas con Rio Guadalquivir,Choque de Crucero,No respeto alto,0,0,1,1
30,5,2017,18,Martes,Rio Rosas con Rio Guadalquivir,Alcance,No guardo distancia,0,0,1,1
16,7,2015,22,Jueves,Rio Rosas con Rio Guadalquivir,Choque de Crucero,No respeto alto,3,0,1,1
17,1,2017,22,Martes,Rio Rosas con Rio Guadalquivir,Choque de Crucero,No respeto alto,0,0,1,1
29,12,2016,3,Jueves,Rio Tamesis con Rio Guadalquivir,Estrellamiento,Distracción,0,0,1,1
21,1,2019,10,Lunes,Rio Tamesis con Rio Guadalquivir,Alcance,No guardo distancia,0,0,1,1
23,7,2017,19,Domingo,Rio Tamesis con Rio Guadalquivir,Choque de Crucero,No respeto alto,0,0,1,1
20,3,2015,20,Viernes,Rio Tamesis con Rio Guadalquivir,Choque de Crucero,No respeto alto,0,0,1,1
28,11,2019,20,Jueves,Rio Tamesis con Rio Guadalquivir,Choque de Crucero,No respeto alto,0,0,1,1
9,9,2015,13,Miércoles,Na con Rio Guayalejo,Choque de Crucero,No respeto alto,0,0,1,1
3,12,2020,2,Jueves,Rio Amazonas con Rio Guayalejo,Choque de Crucero,No respeto alto,0,0,1,1
19,2,2015,9,Jueves,Rio Amazonas con Rio Guayalejo,Choque de Crucero,No respeto alto,0,0,1,1
11,8,2016,11,Jueves,Rio Amazonas con Rio Guayalejo,Choque de Crucero,No respeto alto,0,0,1,1
26,1,2019,12,Sábado,Rio Amazonas con Rio Guayalejo,Alcance,No guardo distancia,0,0,1,1
29,2,2016,17,Lunes,Rio Amazonas con Rio Guayalejo,Choque de Crucero,No respeto alto,0,0,1,1
20,4,2015,18,Lunes,Rio Amazonas con Rio Guayalejo,Choque de Crucero,No respeto alto,0,0,1,1
28,9,2020,17,Lunes,Rio Amazonas con Rio Guayalejo,Estrellamiento,Distracción,0,0,1,1
21,6,2019,16,Viernes,Rio De La Plata con Rio Guayalejo,NA,Viro indevidamente,0,0,1,1
8,5,2019,23,Miércoles,Rio De La Plata con Rio Guayalejo,Estrellamiento,Otros,0,0,1,1
19,1,2019,13,Sábado,Rio Guadalquivir con Rio Guayalejo,Choque de Crucero,No respeto alto,0,0,1,1
2,2,2016,17,Martes,Rio Guadalquivir con Rio Guayalejo,Choque de Crucero,No respeto alto,0,0,1,1
24,8,2018,18,Viernes,Rio Guadalquivir con Rio Guayalejo,Choque de Crucero,No respeto alto,0,0,1,1
25,8,2017,19,Viernes,Rio Guadalquivir con Rio Guayalejo,Choque de Crucero,No respeto alto,0,0,1,1
20,5,2018,2,Domingo,Rio Guayalejo con Rio Guayalejo,Estrellamiento,Otros,0,0,1,0
17,5,2018,14,Jueves,Rio Guayalejo con Rio Guayalejo,Choque Diverso,Otros,0,0,0,1
16,11,2017,19,Jueves,Rio Guayalejo con Rio Guayalejo,Choque Diverso,Otros,0,0,0,1
8,5,2020,20,Viernes,Rio Guayalejo con Rio Guayalejo,Choque Diverso,Otros,0,0,0,1
3,5,2017,15,Miércoles,Rio Sena con Rio Guayalejo,Estrellamiento,Exceso de velocidad,0,0,1,2
28,6,2018,16,Jueves,Rio Sena con Rio Guayalejo,Choque de Crucero,No respeto alto,0,0,1,1
4,8,2020,16,Martes,Rio Sena con Rio Guayalejo,Choque Diverso,Viro indevidamente,0,0,1,1
30,8,2016,9,Martes,Rio Volga con Rio Guayalejo,Choque de Crucero,No respeto alto,0,0,1,1
13,3,2018,17,Martes,Rio Volga con Rio Guayalejo,Choque de Crucero,No respeto alto,0,0,1,1
28,8,2018,13,Martes,Rio Hudson con Rio Hudson,Choque Diverso,Otros,0,0,0,1
17,5,2016,14,Martes,Rio Rosas con Rio Hudson,Choque Diverso,Otros,0,0,1,0
26,11,2018,8,Lunes,Callejon De Capellania con Rio Jordan,Choque de Reversa,No guardo distancia,0,0,1,1
28,11,2015,8,Sábado,Callejon De Capellania con Rio Jordan,Estrellamiento,Otros,0,0,1,0
17,4,2017,7,Lunes,Callejon De Los Ayala con Rio Jordan,Choque de Crucero,No respeto alto,3,0,1,1
26,1,2018,8,Viernes,Callejon De Los Ayala con Rio Jordan,Alcance,No guardo distancia,0,0,1,1
25,4,2016,8,Lunes,Callejon De Los Ayala con Rio Jordan,Choque de Crucero,No respeto alto,0,0,1,1
17,8,2017,8,Jueves,Callejon De Los Ayala con Rio Jordan,Choque de Crucero,No respeto alto,0,0,1,1
24,4,2017,9,Lunes,Callejon De Los Ayala con Rio Jordan,Choque de Crucero,No respeto alto,0,0,1,1
29,6,2018,9,Viernes,Callejon De Los Ayala con Rio Jordan,Choque Lateral,Invadir carril,0,0,1,1
13,1,2016,10,Miércoles,Callejon De Los Ayala con Rio Jordan,Choque de Crucero,No respeto alto,0,0,1,1
1,12,2018,11,Sábado,Callejon De Los Ayala con Rio Jordan,Choque de Crucero,No respeto alto,0,0,1,1
26,1,2018,11,Viernes,Callejon De Los Ayala con Rio Jordan,Choque de Crucero,No respeto alto,0,0,1,1
1,4,2017,12,Sábado,Callejon De Los Ayala con Rio Jordan,Choque de Crucero,Otros,0,0,1,1
24,3,2017,13,Viernes,Callejon De Los Ayala con Rio Jordan,Alcance,Otros,0,0,1,1
3,9,2015,15,Jueves,Callejon De Los Ayala con Rio Jordan,Alcance,No guardo distancia,0,0,1,1
3,10,2017,15,Martes,Callejon De Los Ayala con Rio Jordan,Alcance,No guardo distancia,0,0,1,2
10,2,2016,15,Miércoles,Callejon De Los Ayala con Rio Jordan,Estrellamiento,Otros,0,0,1,1
15,3,2016,16,Martes,Callejon De Los Ayala con Rio Jordan,Choque de Crucero,No respeto alto,0,0,1,1
6,6,2018,17,Miércoles,Callejon De Los Ayala con Rio Jordan,Choque de Crucero,No respeto alto,0,0,1,1
19,7,2018,18,Jueves,Callejon De Los Ayala con Rio Jordan,Estrellamiento,Otros,0,0,1,0
14,6,2019,18,Viernes,Callejon De Los Ayala con Rio Jordan,Choque de Crucero,No respeto alto,0,0,1,1
22,7,2015,18,Miércoles,Callejon De Los Ayala con Rio Jordan,Choque de Crucero,No respeto alto,0,0,1,1
6,11,2017,18,Lunes,Callejon De Los Ayala con Rio Jordan,Choque de Crucero,No respeto alto,0,0,1,1
8,12,2016,21,Jueves,Callejon De Los Ayala con Rio Jordan,Choque de Crucero,Distracción,0,0,1,1
16,3,2018,9,Viernes,Rio De La Plata con Rio Jordan,Alcance,No guardo distancia,0,0,1,1
12,3,2019,11,Martes,Rio De La Plata con Rio Jordan,Choque de Crucero,No respeto alto,0,0,1,1
9,8,2017,12,Miércoles,Rio De La Plata con Rio Jordan,Estrellamiento,Otros,0,0,1,0
9,3,2017,13,Jueves,Rio De La Plata con Rio Jordan,Choque Lateral,Invadir carril,0,0,1,1
16,4,2020,20,Jueves,Rio De La Plata con Rio Jordan,Choque de Crucero,No respeto alto,0,0,1,1
23,7,2015,6,Jueves,Rio Jordan con Rio Jordan,Choque Diverso,Otros,0,0,0,1
26,8,2015,12,Miércoles,Rio Jordan con Rio Jordan,Choque Diverso,Otros,0,0,0,1
29,12,2017,20,Viernes,Rio Jordan con Rio Jordan,Choque Diverso,Otros,0,0,0,1
5,12,2018,8,Miércoles,Rio Jordan con Rio Ramos,Choque Lateral,Invadir carril,0,0,1,1
27,9,2016,17,Martes,Rio Bravo con Rio Las Palmas,Estrellamiento,Distracción,0,0,1,0
21,6,2016,0,Martes,Rio Lys con Rio Elba,Estrellamiento,Viro indevidamente,0,0,1,1
29,6,2018,14,Viernes,Rio Lys con Rio Elba,Estrellamiento,NA,0,0,1,0
21,6,2016,14,Martes,Rio Lys con Rio Elba,Estrellamiento,Viro indevidamente,0,0,1,1
4,7,2020,23,Sábado,Rio Lys con Rio Elba,NA,Otros,0,0,1,1
18,9,2017,14,Lunes,Rio Lys con Rio Lys,Estrellamiento,Otros,0,0,0,1
19,10,2017,8,Jueves,Rio Lys con Rio Nilo,Choque de Crucero,No respeto alto,0,0,1,1
15,8,2017,9,Martes,Rio Lys con Rio Rhin,Estrellamiento,Otros,0,0,1,0
6,10,2016,13,Jueves,Rio Balsas con Rio Madeira,Choque Lateral,Invadir carril,0,0,1,1
21,2,2018,20,Miércoles,Rio Madeira con Rio Madeira,Alcance,No guardo distancia,0,0,0,2
20,3,2019,20,Miércoles,Rio Madeira con Rio Madeira,Choque Diverso,Otros,0,0,0,1
20,3,2019,20,Miércoles,Rio Madeira con Rio Madeira,Choque Diverso,Otros,0,0,0,1
28,10,2015,14,Miércoles,Rio Tamesis con Rio Madeira,Choque de Crucero,Distracción,0,0,1,1
20,3,2016,17,Domingo,Rio Tamesis con Rio Madeira,Choque de Reversa,Otros,0,0,1,1
23,8,2020,16,Domingo,Colonial De La Sierra con Rio Manzanares,Estrellamiento,Distracción,0,0,1,0
6,12,2016,13,Martes,Rio Manzanares con Rio Manzanares,Choque Diverso,Otros,0,0,0,1
17,3,2015,14,Martes,Rio Manzanares con Rio Manzanares,Choque Diverso,Distracción,0,0,0,1
9,8,2016,20,Martes,Rio Manzanares con Rio Manzanares,Choque Diverso,Otros,0,0,0,1
25,8,2018,3,Sábado,Rio Rosas con Rio Manzanares,Estrellamiento,Otros,0,0,1,0
15,1,2015,10,Jueves,Rio Rosas con Rio Manzanares,Choque de Crucero,Distracción,0,0,1,1
14,2,2017,10,Martes,Rio Rosas con Rio Manzanares,Choque Lateral,Invadir carril,0,0,1,1
2,6,2017,11,Viernes,Rio Rosas con Rio Manzanares,Estrellamiento,Otros,0,0,1,1
24,4,2017,13,Lunes,Rio Rosas con Rio Manzanares,Estrellamiento,NA,0,0,1,0
14,5,2018,14,Lunes,Rio Rosas con Rio Manzanares,Choque Lateral,Invadir carril,0,0,1,1
2,10,2017,15,Lunes,Rio Rosas con Rio Manzanares,Choque Diverso,Otros,0,0,1,1
12,8,2020,15,Miércoles,Rio Rosas con Rio Manzanares,Choque de Crucero,No respeto alto,0,0,1,1
22,8,2020,16,Sábado,Rio Rosas con Rio Manzanares,Choque Lateral,Exceso de dimensiones,0,0,1,1
9,8,2019,23,Viernes,Rio Manzanares con Rosa,Estrellamiento,Viro indevidamente,0,0,1,0
27,10,2016,8,Jueves,Ricardo Margain con Rio Missouri,Choque Lateral,Invadir carril,0,0,1,1
2,4,2016,10,Sábado,Ricardo Margain con Rio Missouri,Choque Lateral,Invadir carril,0,0,1,1
5,9,2018,11,Miércoles,Ricardo Margain con Rio Missouri,Alcance,No guardo distancia,0,0,1,1
19,12,2018,11,Miércoles,Ricardo Margain con Rio Missouri,Alcance,No guardo distancia,0,0,1,1
19,12,2018,11,Miércoles,Ricardo Margain con Rio Missouri,Choque Lateral,Invadir carril,0,0,1,1
28,2,2018,11,Miércoles,Ricardo Margain con Rio Missouri,Choque de Crucero,Viro indevidamente,0,0,1,1
1,2,2019,11,Viernes,Ricardo Margain con Rio Missouri,Alcance,No guardo distancia,0,0,1,1
17,10,2016,12,Lunes,Ricardo Margain con Rio Missouri,Choque Lateral,Invadir carril,0,0,1,1
7,9,2018,12,Viernes,Ricardo Margain con Rio Missouri,Choque de Crucero,Otros,0,0,1,1
6,5,2015,12,Miércoles,Ricardo Margain con Rio Missouri,Alcance,No guardo distancia,0,0,1,1
9,9,2017,13,Sábado,Ricardo Margain con Rio Missouri,Choque Lateral,Invadir carril,0,0,1,1
15,6,2018,13,Viernes,Ricardo Margain con Rio Missouri,Choque de Crucero,No respeto alto,0,0,1,1
13,3,2019,13,Miércoles,Ricardo Margain con Rio Missouri,Alcance,No guardo distancia,0,0,1,1
13,12,2017,13,Miércoles,Ricardo Margain con Rio Missouri,Choque de Crucero,No respeto alto,0,0,1,1
25,1,2015,13,Domingo,Ricardo Margain con Rio Missouri,Choque de Crucero,No respeto alto,0,0,1,1
5,10,2015,13,Lunes,Ricardo Margain con Rio Missouri,Choque Lateral,Invadir carril,0,0,1,1
5,10,2016,14,Miércoles,Ricardo Margain con Rio Missouri,Alcance,No guardo distancia,0,0,1,1
6,4,2016,14,Miércoles,Ricardo Margain con Rio Missouri,Choque Diverso,Distracción,0,0,1,1
6,10,2016,14,Jueves,Ricardo Margain con Rio Missouri,Choque de Crucero,No respeto alto,0,0,1,1
1,8,2018,14,Miércoles,Ricardo Margain con Rio Missouri,Choque Diverso,No respeto alto,0,0,1,1
20,7,2018,14,Viernes,Ricardo Margain con Rio Missouri,Choque de Crucero,No respeto alto,0,0,1,1
12,12,2016,14,Lunes,Ricardo Margain con Rio Missouri,Choque Lateral,Invadir carril,0,0,1,1
10,7,2015,14,Viernes,Ricardo Margain con Rio Missouri,Choque de Crucero,No respeto alto,0,0,1,1
9,6,2017,15,Viernes,Ricardo Margain con Rio Missouri,Choque Lateral,Invadir carril,0,0,1,1
31,5,2019,15,Viernes,Ricardo Margain con Rio Missouri,Alcance,No guardo distancia,0,0,1,1
9,8,2017,15,Miércoles,Ricardo Margain con Rio Missouri,Choque Lateral,Invadir carril,0,0,1,1
31,5,2018,15,Jueves,Ricardo Margain con Rio Missouri,Choque Lateral,Invadir carril,0,0,1,1
23,1,2016,16,Sábado,Ricardo Margain con Rio Missouri,Choque de Crucero,No respeto alto,0,0,1,1
26,2,2018,16,Lunes,Ricardo Margain con Rio Missouri,Choque de Reversa,Otros,0,0,1,1
9,1,2015,16,Viernes,Ricardo Margain con Rio Missouri,Choque Lateral,Invadir carril,0,0,1,1
3,8,2018,16,Viernes,Ricardo Margain con Rio Missouri,Choque Diverso,Invadir carril,0,0,1,1
8,4,2016,16,Viernes,Ricardo Margain con Rio Missouri,Choque de Crucero,No respeto alto,0,0,1,1
15,11,2019,16,Viernes,Ricardo Margain con Rio Missouri,Alcance,No guardo distancia,0,0,1,1
14,12,2016,16,Miércoles,Ricardo Margain con Rio Missouri,Choque Lateral,Invadir carril,0,0,1,1
26,5,2018,16,Sábado,Ricardo Margain con Rio Missouri,Estrellamiento,Viro indevidamente,0,0,1,1
1,12,2018,16,Sábado,Ricardo Margain con Rio Missouri,Choque Lateral,Invadir carril,0,0,1,1
20,2,2018,16,Martes,Ricardo Margain con Rio Missouri,Choque de Crucero,No respeto alto,0,0,1,1
17,9,2015,16,Jueves,Ricardo Margain con Rio Missouri,Choque Diverso,Otros,0,0,1,1
16,7,2015,17,Jueves,Ricardo Margain con Rio Missouri,Choque de Crucero,No respeto alto,0,0,1,1
4,12,2017,17,Lunes,Ricardo Margain con Rio Missouri,Choque Lateral,Invadir carril,0,0,1,1
18,2,2016,17,Jueves,Ricardo Margain con Rio Missouri,Choque Lateral,Otros,0,0,1,1
12,6,2018,17,Martes,Ricardo Margain con Rio Missouri,Choque de Crucero,No respeto alto,0,0,1,1
1,6,2016,17,Miércoles,Ricardo Margain con Rio Missouri,Choque Diverso,Otros,0,0,1,1
23,5,2018,17,Miércoles,Ricardo Margain con Rio Missouri,Choque de Crucero,Otros,0,0,1,1
21,6,2017,18,Miércoles,Ricardo Margain con Rio Missouri,Choque de Crucero,No respeto alto,0,0,1,1
13,7,2015,18,Lunes,Ricardo Margain con Rio Missouri,Choque de Crucero,No respeto alto,0,0,1,1
3,6,2016,18,Viernes,Ricardo Margain con Rio Missouri,Choque de Crucero,No respeto alto,0,0,1,1
2,10,2017,18,Lunes,Ricardo Margain con Rio Missouri,Alcance,No guardo distancia,0,0,1,1
6,8,2016,19,Sábado,Ricardo Margain con Rio Missouri,Choque Lateral,Invadir carril,0,0,1,1
14,7,2016,19,Jueves,Ricardo Margain con Rio Missouri,Choque de Crucero,No respeto alto,0,0,1,1
13,12,2016,20,Martes,Ricardo Margain con Rio Missouri,Estrellamiento,Otros,0,0,1,0
28,2,2017,20,Martes,Ricardo Margain con Rio Missouri,Choque Lateral,No respeto alto,0,0,1,1
8,4,2016,20,Viernes,Ricardo Margain con Rio Missouri,Choque de Crucero,No respeto alto,0,0,1,1
11,10,2016,20,Martes,Ricardo Margain con Rio Missouri,Choque Lateral,Invadir carril,0,0,1,1
3,8,2018,20,Viernes,Ricardo Margain con Rio Missouri,Choque Diverso,Otros,0,0,1,1
